0,1,2,3
KotiHammas,61.4957,23.777009,Dentist's Office
Lady Line,61.49551765251802,23.77997924309582,Gym
Baletti- ja Tanssistudio Teija Suova,61.49549807033964,23.780008967742138,Dance Studio
Taksiasema 12/70,61.495504,23.780175,Taxi Stand
DiCode,61.49562148390704,23.780175918559042,Tech Startup
Hämeen Partiopiiri toimisto,61.49533168603887,23.77989174874714,Conference Room
Tampereen vapaa-ajattelijat,61.495446,23.779627,Non-Profit
Juvenes Juhlakeskus,61.49587758028137,23.779799133115358,Event Space
Vastapaino,61.495411,23.779932,Bookstore
Makumba Dance School,61.495754561194076,23.77961986444602,Dance Studio
ong namo,61.495413,23.779917,Yoga Studio
Citysali,61.495494194878404,23.779899793777002,Gym
Mia Tuote Oy,61.49531470255315,23.779178006860164,Gym
Liikelaituri,61.495828,23.779013,Cultural Center
Tamy General Office,61.498117994682666,23.755919298016174,Office
Sports Tracker Tampere (Eagle's Nest),61.49576836607771,23.77885593627196,Tech Startup
Pieni sali,61.495806661770644,23.78083976148108,Concert Hall
Tampere-talon Kanttiini,61.4956,23.782158,Café
Standa Oy,61.49560202108477,23.781889289032357,Factory
Sorsapuistosali,61.49593158861349,23.78348796641465,Concert Hall
Maestro-sali,61.495697,23.783374,Event Space
crosstraining Keskus,61.49559069891682,23.783788185380953,Factory
joukkuebussi,61.495674,23.783819,Moving Target
kuntosali,61.49554794340452,23.783330424902932,Gym
Huilimo,61.49535085209249,23.786098574728502,Daycare
Välkkä,61.4958838755593,23.786172300147065,Middle School
Kaija Koo ruotshelvetti,61.49557604905412,23.787513209589346,College Classroom
sorsu koppi 3,61.49544476470464,23.786972930098877,College Administrative Building
Jukka Sola,61.49572047563721,23.787581204128813,Residential Building (Apartment / Condo)
Lommin opit,61.49571277308724,23.787655679833126,Student Center
modersmål lektion,61.495814108833436,23.787632435569293,College Academic Building
klimppi,61.495853424072266,23.786449432373047,Moving Target
kalevankangas,61.49533440914827,23.789675312776573,Funeral Home
Karon BMW,61.495402,23.789825,Moving Target
Oravankatu,61.495769,23.790967,Road
Kaiverruskolmio,61.495782,23.791028,Jewelry Store
Kummisedän Poikamiesboxi,61.495614,23.791291,Residential Building (Apartment / Condo)
Asunta,61.495496,23.793785,Residential Building (Apartment / Condo)
Luopioisten Linja Tampere-Kuhmoinen,61.49564594421552,23.792150618894606,Bus Line
Kurjen kolo,61.49581521201909,23.79277685241287,Residential Building (Apartment / Condo)
Kiinanmuuri,61.49522389054416,23.793831655613424,Residential Building (Apartment / Condo)
Casa De Rumabarbi,61.495745,23.795572,Sorority House
OnniBus F11 Tampere (Kaleva)-Pori,61.49535400811349,23.797435533206148,Bus Line
Carina is een trut,61.495454,23.796664,Bath House
Keittiössä,61.495598,23.796382,Residential Building (Apartment / Condo)
Sammonkatu 30,61.495622353521235,23.798573195727855,Residential Building (Apartment / Condo)
Bussipysäkki 0506,61.49550414163617,23.802690212998662,Bus Stop
Tuomi Logistiikka Oy,61.49571030000001,23.802858,Daycare
Mummokeinu,61.496093556675525,23.80074985601357,Park
Tampereen Logistiikka,61.495800726504456,23.802469837218794,Building
Kalevan mieskuoron laulumaja,61.49550004433786,23.80215496738788,Music Venue
Sammon Kullervo,61.49553224332934,23.80432244951395,Residential Building (Apartment / Condo)
Kaleva,61.49549997280219,23.804530533247487,Neighborhood
Public House Huurre,61.49594655845565,23.804859997634615,Pub
Kalevan Kuninkaallinen Kesäpalatsi,61.49553630834284,23.804057307533274,Massage Studio
As Oy Sammon Ilmatar,61.49559878611703,23.80488959046026,Assisted Living
Mansen Maukas,61.49550951359107,23.804714597235115,Scandinavian Restaurant
La Fiesta,61.49558502336202,23.80679569273189,Mexican Restaurant
TOAS Jarinsampo,61.49582109218199,23.80603837732657,Residential Building (Apartment / Condo)
Kierrätyskeskus Kaleva,61.495429,23.806663,Recycling Facility
Bussipysäkki  4507 Sammonkatu 43,61.49541903722173,23.808279773288806,Bus Stop
Tampereen Musakeskus,61.495754,23.805227,Recording Studio
Bussipysäkki 4507,61.49539903705345,23.808128273669766,Bus Stop
Tekstiili Fihl,61.49554456359642,23.807359055642976,Furniture / Home Store
Elektrotori,61.495385,23.807389,Electronics Store
Salonki Siili,61.495819,23.807418,Salon / Barbershop
HiusStudio Kristiina,61.49555003348477,23.80702765361117,Salon / Barbershop
Mikon luola,61.495509,23.807006,Bar
Lemmenmaja,61.495890435214555,23.8097160271679,Nightclub
Pyykkitupa,61.495718,23.809966,Building
Kalevan Sampo,61.495539338819555,23.81130840322119,Residential Building (Apartment / Condo)
pian toyota,61.49551141581313,23.81373053236803,Moving Target
Kalevan Skeittipaikka,61.495827100049155,23.818744402800085,Skate Park
Kirvesklubi,61.49571624270401,23.82401445640139,Event Space
TJK Partybus,61.495847,23.822898,Moving Target
Haka 2,61.495274924742155,23.825833620861395,Hockey Arena
Tampereen jäähalli,61.49575463815466,23.824217319488525,Hockey Arena
Ravintola Mario’s,61.49559607364081,23.824719919100517,Italian Restaurant
Haka 3,61.495384475194165,23.824925846774377,Hockey Field
Ilves-klubi,61.49569839328427,23.82389394004304,Club House
Aitio 4,61.4956,23.824502,Hockey Arena
Parnell’s,61.495744398039506,23.824174404144287,Restaurant
Tokeen Bussi,61.495683584922254,23.825564661306167,Bus Line
Aitio 7,61.495906,23.824269,Hockey Arena
Koovee V.I.P  P&A !,61.49532646086753,23.82608582114003,Candy Store
Uusikylä,61.4953599865422,23.82887331409833,Neighborhood
Karpan ja Munan juhlakartano,61.4956,23.8286,Residential Building (Apartment / Condo)
kiekkobussi Keltinkatu,61.495799,23.829349,Sporting Goods Shop
Nopun Kinnari,61.495844,23.832404,Cocktail Bar
Jubun asunto,61.495434,23.831752,Lounge
TYK Naistoimikunnan Kahvio,61.494742,23.742483,
TREDU Pyynikintie,61.49483414121349,23.74351877103343,Trade School
Mäntypuisto,61.49471377957013,23.744682564146174,Park
Marianpuisto,61.49483662664553,23.74456323655959,Park
Tampereen isännöintipalvelu,61.495007,23.745833,Office
Soitinseppä,61.495063674484754,23.745941688960492,Other Repair Shop
Tylli Ruotsi,61.495033,23.747189,College Academic Building
nellashus,61.494813,23.750168,BBQ Joint
Miron Maja,61.495014,23.749531,Arcade
Ellun Crib,61.495149,23.74944,Residential Building (Apartment / Condo)
Das Haus von drunk Oona,61.494742,23.749178,Residential Building (Apartment / Condo)
Hius & meikki fixor,61.494974947628776,23.750217712783734,Salon / Barbershop
Iidan Penthouse,61.49488589778597,23.749856099613208,Residential Building (Apartment / Condo)
Iidan Salaattibaari,61.495012,23.750205,Diner
Nukahtaa Rattiin,61.494742,23.749782,Music Venue
Hoitola YouBody,61.494754,23.749892,Spa
anatomiaa,61.494773864746094,23.7490177154541,College Classroom
Alanurtsi,61.49522214769906,23.74894380569458,Other Great Outdoors
Papparin Pihakeinu,61.49508610858116,23.751039479818033,Garden
Alaa Salon,61.494939,23.751556,Salon / Barbershop
Kahvila ja lounasravintola Katiska,61.49522707016115,23.751601044463992,Diner
RäisänenLeppänen,61.494857,23.750423,Residential Building (Apartment / Condo)
Numento,61.495197,23.751514,Residential Building (Apartment / Condo)
Pizzeria Eteläinen,61.49475993146247,23.751937930956977,Pizza Place
Papinkadun pyykkitupa,61.4953,23.7516,Laundry Service
Tampereen Työväen Teatteri,61.494957584661094,23.752413195874734,Theater
Tampereen Paikallisseurakunta,61.49502758160559,23.75342845916748,Spiritual Center
Kallas Tattoo & Piercing,61.494884364734375,23.752745468421335,Tattoo Parlor
Holm&Sippola Residenssi,61.49511385951365,23.752922623246153,Event Space
Ranskan Taitajat,61.494773,23.753131,College Auditorium
Twizt,61.49479038488432,23.753592496534452,Women's Store
Pianopedagoginen laboratorio,61.494742,23.752363,Music Venue
MPK paistopiste,61.494742,23.753776,Grocery Store
Kassun swag pad,61.49517094621347,23.753514289855953,Residential Building (Apartment / Condo)
Suurella sydämellä klubi,61.494736,23.752487,Social Club
Alebubi,61.494741,23.753977,Bar
Lentävä avensis,61.49511206440089,23.753406405594433,Moving Target
Tmi Ritva Ruohola,61.495256,23.754164,Office
Tammerkosken kotihoito,61.49478927962895,23.752534602235713,Hospital
Lemminkäinen työmaa,61.495012104360605,23.753996190961765,Residential Building (Apartment / Condo)
Lotan huone,61.49471382433411,23.753929082298587,Residential Building (Apartment / Condo)
Ravintola Kerho,61.49492368227808,23.755466401616935,Bar
K-market,61.49502023265068,23.755574090282625,Grocery Store
Henriks,61.494895473188095,23.75500998213117,Scandinavian Restaurant
Fixor,61.494973845873645,23.75488574127393,Salon / Barbershop
kattohuoneisto,61.4951,23.7554,
Satamakatu,61.494786279869736,23.75434438927012,Road
Sargen kattoterde,61.495139,23.755502,Lounge
Mansen Tiikerin luola,61.49505827791261,23.75561099420464,Beer Garden
Sisuskonttori,61.495262,23.755314,Design Studio
Jonskin koti,61.494876,23.755215,Bar
Tubii's House,61.49523658474259,23.755597693910726,Residential Building (Apartment / Condo)
Assin Kommuuni,61.494888,23.755239,Residential Building (Apartment / Condo)
kultii odotelles,61.494904,23.755241,Wine Bar
Daddy's Sweet 50!!<3,61.495086669921875,23.755199432373047,Whisky Bar
Palomar,61.494815069864984,23.754075256525766,Pub
MLL Tampereen Osasto Laivapuiston perhetalo,61.49493202622501,23.755613574320105,Building
Maijun pärinäkoti (:,61.495025634765625,23.75589942932129,Residential Building (Apartment / Condo)
Nikolex,61.494798428085744,23.75515050365225,Coworking Space
heidin sänky,61.494827,23.754746,Event Space
Hiushuone Zenny,61.49526194229127,23.754704699815548,Salon / Barbershop
Petran Koti,61.495217,23.75533,Assisted Living
Bistro Venlan sisäpihaterassi,61.495109,23.756031,Bistro
Unito HQ,61.49507522583008,23.755718231201172,Office
Hieroja Paulanne-Valkonen,61.4951400272548,23.7550877407193,
peten lukaali:),61.49476028666101,23.755911330541956,Assisted Living
akupunktio - eija tuumi,61.494714,23.755851,Spiritual Center
jarvan lukaali,61.49478,23.754584,College Academic Building
Sonjan pikakiituri,61.494836,23.754259,Moving Target
Numento,61.495115,23.754309,Residential Building (Apartment / Condo)
Eros Sex,61.49526983987257,23.75717724109204,Miscellaneous Shop
The Everest Cuisine,61.49494821877075,23.756386935710907,Himalayan Restaurant
Shawarma Jahala,61.49494518503745,23.75644088074692,Restaurant
DD-Pub,61.49501967592098,23.756568979565113,Sports Bar
JK Nail Academy,61.49511015399024,23.75696582762622,Nail Salon
Free Bird Tattoo,61.49523741285278,23.756731148212683,Building
Glohair Satamakatu,61.49506,23.756233,Health & Beauty Service
Jalkinekorjaamo Väisänen,61.495017,23.757677,Shoe Store
Akun Hökkeli,61.495310529769164,23.757314146275355,Building
Kynsistudio Edge,61.49500274658203,23.757360458374023,Nail Salon
Mia Manner Koruja,61.494739701789,23.757637512922447,Jewelry Store
Ravintola Paradiso,61.49486409148302,23.756008935106827,Pizza Place
peten lukaali:),61.49526318673514,23.756439120624673,Assisted Living
Kuvamanu,61.495227158626015,23.756162681118752,Photography Lab
pienen pieni veturi,61.4951,23.7578,Toy / Game Store
Radiokirppis,61.49477598436961,23.759772099586698,Flea Market
Les 4 Saisons,61.4948588734345,23.75872256350849,French Restaurant
Sanna's Cafe,61.49490988929323,23.75923988292092,Café
Laivaravintola,61.4947509765625,23.758914947509766,Restaurant
Finnish Residence 🇫🇮🇷🇺,61.494893,23.758712,Residential Building (Apartment / Condo)
Mordor,61.49499493336108,23.758511727214273,Spiritual Center
Adecco,61.49487397593554,23.759586811065674,Office
Arkkitehtistudio M&Y,61.49514471950763,23.758943939306157,Design Studio
Kone- ja Radiokulma,61.4952,23.7596,Electronics Store
Laukontori,61.49512486480442,23.760284185409546,Plaza
Kalamarkkinat Tampere,61.49513198440131,23.760613119142807,Fish Market
Café & Salad Bar Sanna's,61.49495075652402,23.759859172063813,Salad Place
Gastrolaiva M/S Tampere,61.494943757817616,23.76092882822672,Boat or Ferry
Ingman Jäätelökioski,61.495222394533116,23.76076560382559,Ice Cream Shop
Alaranta,61.49515462560862,23.760967719180247,Bridge
M/S Tammerkoski,61.49500679367493,23.76116634924401,Boat or Ferry
Hot Street Dogz,61.494971,23.760243,Street Food Gathering
M/S Tammerkoski,61.49508221293045,23.761129481143584,Boat or Ferry
Guru's Kitchen & Bar,61.496017,23.760631,Middle Eastern Restaurant
M/S Silver Sky,61.49492161057852,23.761409872178305,Boat or Ferry
Mama Bear,61.495476,23.759764,Café
Hopealinja Viikinsaari/ Laukontori,61.49480373990538,23.761392299649163,Boat or Ferry
Ilopilleri,61.495274,23.761179,Coffee Shop
Jörn's Döner,61.495024246838724,23.761116725996786,Food Truck
M/S Viikinsaari,61.494948,23.761327,Boat or Ferry
Polar Autoset,61.495208,23.761394,Hardware Store
Tapolan Mustamakkarabaari,61.495101867711,23.76168163510967,Food Truck
Suomen hopealinja toimisto,61.49470957578639,23.76007835304483,Office
Grub,61.494907,23.760323,Asian Restaurant
Cityvarasto Laukontori,61.49472036950723,23.7598443031311,Storage Facility
joku kebab paikka,61.494799,23.760119,Kebab Restaurant
Kampaamo Rasta,61.49529503591456,23.76330363800408,Salon / Barbershop
Laivaravintola Suvi,61.49515005453954,23.761709110022966,Bar
KBK Stage,61.49499531674657,23.76248442171812,Concert Hall
Timantteja Taivaalla ilotulitus,61.495017341251184,23.763298988342285,Performing Arts Venue
Koskisairaala,61.494742,23.762176,Medical Center
Miesten Kansalaistalo Mattila,61.494850158691406,23.762454986572266,Non-Profit
Dextra Urheiluklinikka,61.495243,23.763532,Doctor's Office
Ankkapuisto,61.494742,23.762832,Park
Laivaravintola silver moon,61.49503326416016,23.76171875,Boat or Ferry
Niagara,61.495389683423426,23.76374311552672,Indie Movie Theater
Tanssiravintola Tähti,61.49484075377077,23.76526323550662,Nightclub
Pasastar,61.49474191256919,23.764911838568146,Office
isän duuni,61.494742,23.765322,Office
Länkkäri,61.49522018432617,23.76398468017578,Moving Target
Verkavuolle,61.494828,23.766752,Residential Building (Apartment / Condo)
Ratinan Kulma,61.494232,23.769125,Department Store
McDonald's,61.49569470453997,23.767535282071176,Fast Food Restaurant
The Hair By Hiustalo,61.49547721177383,23.768288445601424,Salon / Barbershop
Koskarin Parkkihalli,61.49498685934715,23.767266060030526,Parking
Iittala Store,61.495003,23.768927,Furniture / Home Store
ÖGA - Pieni Silmäsairaala,61.494922,23.768756,Eye Doctor
Fonum,61.495246210125835,23.76773988929408,Mobile Phone Shop
Mattokymppi,61.49491,23.769005,Carpet Store
Finnpark Koskikeskus,61.4948494,23.7679263,Parking
Vepsäläinen,61.49471,23.769215,Furniture / Home Store
Sorin aukio,61.49527628243479,23.770354670902584,Plaza
Sorin Aukion Leikkipuisto,61.495319,23.770053,Playground
Hyvän Tuulen Puoti,61.494736,23.769428,Arts & Crafts Store
Ortodoksinen kirkko,61.49518186558842,23.771592040743393,Church
pikajuna p266 rovaniemi-helsinki,61.494742,23.772733,Cable Car
Kalevansilta,61.49499987942926,23.77712139215703,Bridge
Tampereen Keskusareena,61.494897188691866,23.773421839467968,Arts & Entertainment
VR IC 247,61.494807,23.774459,Train
UPM-Kymmene Oy,61.49504628275513,23.776323543421107,Office
UPM,61.49523533151745,23.77621580601879,Coworking Space
Logia Software Oy,61.49523636561875,23.775301620585928,Coworking Space
Häggman-Sali,61.494803,23.776222,Auditorium
Yliopiston Ravintola Linna,61.495208749758554,23.77798955431979,College Cafeteria
Linna,61.49523319985401,23.77802274204554,College Academic Building
Yliopiston pääkirjasto (Linna),61.49499,23.77797,College Library
Kalevantie,61.49519138945452,23.777481146286977,Road
HappyOrNot HQ,61.494628205286226,23.7718391418457,Office
Väinö Linna -sali,61.495232289637165,23.778078558547723,College Auditorium
Netum Oy,61.49540842099433,23.777029659831378,Office
Linna K103,61.49526612983605,23.778128573115076,College Auditorium
Pinni B1065,61.494742,23.778415,College Classroom
Lounaskahvila Sipuli,61.495228,23.778524,Salad Place
Klubi 57,61.495283,23.778527,Event Space
Tampereen kesäyliopisto,61.49508957871775,23.779518693020442,Community College
"Harkkari, Vostokin päämaja",61.494550696163635,23.778903727464293,Student Center
Luentosali A2,61.49492095348201,23.779979715918643,College Auditorium
Koulutustila Seitsemäs Taivas,61.495168,23.779332,Event Space
Tamyn toimisto,61.4950551986694,23.7793407440186,College Administrative Building
Fiilis Fitness,61.495033245246745,23.778869781956818,Athletics & Sports
Insinööritoimisto Comatec,61.49513020326621,23.779020654659124,Coworking Space
Bussipysäkki 0564,61.494914,23.779029,Bus Stop
Tampereen yliopiston bussipysäkki,61.49491500854492,23.781505584716797,Bus Stop
Bussipysäkki 0566,61.49497383929322,23.78156884099234,Bus Stop
P-Tampere-talo,61.49521416122655,23.780959654977533,Parking
Juupen mersu,61.49512481689453,23.78359031677246,Moving Target
Luokka A143,61.49516296386719,23.78569221496582,College Classroom
tampereen ammattiopiston puntti,61.4949836730957,23.785972595214844,Gym
Anatomian luokka,61.49517059326172,23.78839111328125,College Classroom
Maantiedon kertaustunti,61.49512481689453,23.789058685302734,College Classroom
